Formula,Query Result,Total Evaluation Time
SwimmingPool-PT-09-CTLCardinality-5,TRUE,0.365
SwimmingPool-PT-09-CTLCardinality-6,,
SwimmingPool-PT-09-CTLCardinality-7,TRUE,609.069
SwimmingPool-PT-09-CTLCardinality-8,FALSE,0.487
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-0,FALSE,6.514
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-9,TRUE,6.817
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-10,FALSE,12.886
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-11,TRUE,228540
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-12,TRUE,256461
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-13,FALSE,12.789
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-14,TRUE,4.752
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-15,FALSE,10511
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-1,TRUE,186158
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-2,FALSE,5553.08
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-3,FALSE,227935
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-4,FALSE,214854
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-5,FALSE,20756.6
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-6,FALSE,187292
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-7,FALSE,23.357
BridgeAndVehicles-COL-V20P10N10-CTLCardinality-8,FALSE,219049
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-0,FALSE,1.898
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-9,FALSE,288692
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-10,FALSE,452525
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-11,TRUE,12.156
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-12,FALSE,471632
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-13,,
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-14,TRUE,465329
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-15,TRUE,11.821
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-1,TRUE,4994.17
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-2,TRUE,4123.94
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-3,FALSE,202.04
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-4,FALSE,1.642
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-5,FALSE,291049
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-6,TRUE,280267
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-7,TRUE,10.623
BridgeAndVehicles-COL-V20P10N20-CTLCardinality-8,TRUE,11.817
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-0,FALSE,156443
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-9,FALSE,99414.9
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-10,TRUE,226119
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-11,FALSE,237361
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-12,FALSE,231186
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-13,FALSE,7.953
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-14,FALSE,225708
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-15,FALSE,7.678
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-1,FALSE,452093
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-2,FALSE,225462
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-3,TRUE,153791
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-4,TRUE,228020
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-5,FALSE,8.124
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-6,TRUE,0.788
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-7,FALSE,0.775
BridgeAndVehicles-COL-V20P20N10-CTLCardinality-8,FALSE,220651
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-0,FALSE,1.853
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-9,FALSE,12.631
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-10,TRUE,148.792
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-11,FALSE,1.39
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-12,TRUE,1.387
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-13,FALSE,12.29
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-14,TRUE,1186.02
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-15,TRUE,4512.52
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-1,FALSE,432575
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-2,,
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-3,TRUE,501600
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-4,TRUE,325868
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-5,TRUE,37959
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-6,TRUE,51.593
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-7,FALSE,492890
BridgeAndVehicles-COL-V20P20N20-CTLCardinality-8,TRUE,12.23
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-0,TRUE,3.586
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-9,TRUE,57.335
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-10,FALSE,26.772
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-11,FALSE,7683.55
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-12,,
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-13,TRUE,1.07832e+06
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-14,FALSE,389.646
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-15,TRUE,379.743
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-1,FALSE,22240
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-2,TRUE,1.08275e+06
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-3,TRUE,55.289
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-4,FALSE,5.566
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-5,TRUE,921248
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-6,FALSE,28.426
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-7,FALSE,1028.79
BridgeAndVehicles-COL-V20P20N50-CTLCardinality-8,TRUE,11.156
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-12,TRUE,285.83
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-14,TRUE,290.728
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-15,TRUE,2321.7
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-1,FALSE,2330.24
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-2,FALSE,294.276
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-4,TRUE,1380.46
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-5,TRUE,4132.56
BridgeAndVehicles-COL-V80P50N10-CTLCardinality-6,FALSE,129840
LamportFastMutEx-COL-4-CTLCardinality-0,FALSE,18.735
LamportFastMutEx-COL-4-CTLCardinality-9,TRUE,67334.5
LamportFastMutEx-COL-4-CTLCardinality-10,FALSE,0.346
LamportFastMutEx-COL-4-CTLCardinality-11,FALSE,204.559
LamportFastMutEx-COL-4-CTLCardinality-12,FALSE,74134.9
LamportFastMutEx-COL-4-CTLCardinality-13,TRUE,0.267
LamportFastMutEx-COL-4-CTLCardinality-14,FALSE,46977.1
LamportFastMutEx-COL-4-CTLCardinality-15,TRUE,381.771
LamportFastMutEx-COL-4-CTLCardinality-1,TRUE,0.3
LamportFastMutEx-COL-4-CTLCardinality-2,TRUE,2.716
LamportFastMutEx-COL-4-CTLCardinality-3,TRUE,62303
LamportFastMutEx-COL-4-CTLCardinality-4,FALSE,0.342
LamportFastMutEx-COL-4-CTLCardinality-5,FALSE,482.111
LamportFastMutEx-COL-4-CTLCardinality-6,TRUE,51.436
LamportFastMutEx-COL-4-CTLCardinality-7,FALSE,13.037
LamportFastMutEx-COL-4-CTLCardinality-8,FALSE,14093.9
NeoElection-COL-3-CTLCardinality-0,FALSE,422590
NeoElection-COL-3-CTLCardinality-9,FALSE,439959
NeoElection-COL-3-CTLCardinality-10,TRUE,43.96
NeoElection-COL-3-CTLCardinality-11,TRUE,36.754
NeoElection-COL-3-CTLCardinality-12,TRUE,423584
NeoElection-COL-3-CTLCardinality-13,TRUE,411591
NeoElection-COL-3-CTLCardinality-14,FALSE,36.252
NeoElection-COL-3-CTLCardinality-15,TRUE,38.006
NeoElection-COL-3-CTLCardinality-1,FALSE,432254
NeoElection-COL-3-CTLCardinality-2,TRUE,436647
NeoElection-COL-3-CTLCardinality-3,FALSE,37.385
NeoElection-COL-3-CTLCardinality-4,TRUE,37.829
NeoElection-COL-3-CTLCardinality-5,FALSE,441491
NeoElection-COL-3-CTLCardinality-6,FALSE,39.282
NeoElection-COL-3-CTLCardinality-7,TRUE,428441
NeoElection-COL-3-CTLCardinality-8,TRUE,440967
Peterson-COL-3-CTLCardinality-0,FALSE,451824
Peterson-COL-3-CTLCardinality-9,FALSE,120.686
Peterson-COL-3-CTLCardinality-10,FALSE,2.548
Peterson-COL-3-CTLCardinality-11,TRUE,476308
Peterson-COL-3-CTLCardinality-12,TRUE,2250.64
Peterson-COL-3-CTLCardinality-13,FALSE,143.225
Peterson-COL-3-CTLCardinality-14,TRUE,1867.81
Peterson-COL-3-CTLCardinality-15,TRUE,23.004
Peterson-COL-3-CTLCardinality-1,FALSE,467190
Peterson-COL-3-CTLCardinality-2,FALSE,463435
Peterson-COL-3-CTLCardinality-3,TRUE,15533.1
Peterson-COL-3-CTLCardinality-4,FALSE,560.816
Peterson-COL-3-CTLCardinality-5,TRUE,11.955
Peterson-COL-3-CTLCardinality-6,FALSE,22.641
Peterson-COL-3-CTLCardinality-7,TRUE,9.683
Peterson-COL-3-CTLCardinality-8,FALSE,521566
PhilosophersDyn-COL-10-CTLCardinality-0,TRUE,51966.2
PhilosophersDyn-COL-10-CTLCardinality-9,TRUE,2560.19
PhilosophersDyn-COL-10-CTLCardinality-10,TRUE,5.03
PhilosophersDyn-COL-10-CTLCardinality-11,TRUE,56037.9
PhilosophersDyn-COL-10-CTLCardinality-12,FALSE,6.349
PhilosophersDyn-COL-10-CTLCardinality-13,FALSE,3.183
PhilosophersDyn-COL-10-CTLCardinality-14,TRUE,3.457
PhilosophersDyn-COL-10-CTLCardinality-15,FALSE,10.23
PhilosophersDyn-COL-10-CTLCardinality-1,FALSE,54805.1
PhilosophersDyn-COL-10-CTLCardinality-2,TRUE,78823.7
PhilosophersDyn-COL-10-CTLCardinality-3,TRUE,55065.2
PhilosophersDyn-COL-10-CTLCardinality-4,TRUE,3.264
PhilosophersDyn-COL-10-CTLCardinality-5,FALSE,54915.9
PhilosophersDyn-COL-10-CTLCardinality-6,FALSE,11.322
PhilosophersDyn-COL-10-CTLCardinality-7,TRUE,278.615
PhilosophersDyn-COL-10-CTLCardinality-8,TRUE,52377.7
PhilosophersDyn-COL-20-CTLCardinality-0,FALSE,85.218
PhilosophersDyn-COL-20-CTLCardinality-9,FALSE,18964.7
PhilosophersDyn-COL-20-CTLCardinality-10,FALSE,84.068
PhilosophersDyn-COL-20-CTLCardinality-11,FALSE,1574.03
PhilosophersDyn-COL-20-CTLCardinality-12,TRUE,101.408
PhilosophersDyn-COL-20-CTLCardinality-2,FALSE,84.445
PhilosophersDyn-COL-20-CTLCardinality-4,TRUE,95.333
PhilosophersDyn-COL-20-CTLCardinality-5,TRUE,84.86
PhilosophersDyn-COL-20-CTLCardinality-6,TRUE,231352
PhilosophersDyn-COL-20-CTLCardinality-8,FALSE,185.343
PolyORBLF-COL-S02J04T06-CTLCardinality-10,TRUE,9561.72
PolyORBLF-COL-S02J04T06-CTLCardinality-11,FALSE,15.701
PolyORBLF-COL-S02J04T06-CTLCardinality-12,TRUE,10355.6
PolyORBLF-COL-S02J04T06-CTLCardinality-14,TRUE,2414.34
PolyORBLF-COL-S02J04T06-CTLCardinality-15,TRUE,72.119
PolyORBLF-COL-S02J04T06-CTLCardinality-1,FALSE,4328.75
PolyORBLF-COL-S02J04T06-CTLCardinality-2,FALSE,0.035
PolyORBLF-COL-S02J04T06-CTLCardinality-3,FALSE,172.415
PolyORBLF-COL-S02J04T06-CTLCardinality-5,FALSE,11319.2
PolyORBLF-COL-S02J04T06-CTLCardinality-7,TRUE,100.197
PolyORBLF-COL-S04J04T06-CTLCardinality-0,TRUE,552.128
PolyORBLF-COL-S04J04T06-CTLCardinality-9,FALSE,938.083
PolyORBLF-COL-S04J04T06-CTLCardinality-11,FALSE,930.969
PolyORBLF-COL-S04J04T06-CTLCardinality-15,TRUE,58.426
PolyORBLF-COL-S04J04T06-CTLCardinality-1,TRUE,57.647
PolyORBLF-COL-S04J04T06-CTLCardinality-2,FALSE,911.219
PolyORBLF-COL-S04J04T06-CTLCardinality-4,TRUE,1544.26
PolyORBLF-COL-S04J04T06-CTLCardinality-7,FALSE,988.496
PolyORBLF-COL-S04J04T06-CTLCardinality-8,FALSE,32.85
PolyORBLF-COL-S04J04T10-CTLCardinality-0,FALSE,361.376
PolyORBLF-COL-S04J04T10-CTLCardinality-10,FALSE,379.496
PolyORBLF-COL-S04J04T10-CTLCardinality-12,TRUE,81.43
PolyORBLF-COL-S04J04T10-CTLCardinality-13,FALSE,7437.69
PolyORBLF-COL-S04J04T10-CTLCardinality-14,TRUE,478.596
PolyORBLF-COL-S04J04T10-CTLCardinality-1,FALSE,36.898
PolyORBLF-COL-S04J04T10-CTLCardinality-2,TRUE,2460.83
PolyORBLF-COL-S04J04T10-CTLCardinality-4,TRUE,2821.68
PolyORBLF-COL-S04J04T10-CTLCardinality-5,TRUE,292.696
PolyORBLF-COL-S04J04T10-CTLCardinality-7,TRUE,5860.07
PolyORBLF-COL-S06J04T06-CTLCardinality-0,TRUE,912.886
PolyORBLF-COL-S06J04T06-CTLCardinality-10,TRUE,8464.54
PolyORBLF-COL-S06J04T06-CTLCardinality-11,FALSE,101.679
PolyORBLF-COL-S06J04T06-CTLCardinality-12,TRUE,471.401
PolyORBLF-COL-S06J04T06-CTLCardinality-13,TRUE,935.127
PolyORBLF-COL-S06J04T06-CTLCardinality-14,TRUE,145860
PolyORBLF-COL-S06J04T06-CTLCardinality-15,FALSE,987.867
PolyORBLF-COL-S06J04T06-CTLCardinality-2,FALSE,1132.43
PolyORBLF-COL-S06J04T06-CTLCardinality-3,TRUE,559.107
PolyORBLF-COL-S06J04T06-CTLCardinality-4,FALSE,204.605
PolyORBLF-COL-S06J04T06-CTLCardinality-5,FALSE,96.026
PolyORBLF-COL-S06J04T06-CTLCardinality-7,FALSE,830.452
PolyORBLF-COL-S06J04T06-CTLCardinality-8,TRUE,298.214
PolyORBLF-COL-S06J06T06-CTLCardinality-0,FALSE,803.479
PolyORBLF-COL-S06J06T06-CTLCardinality-10,TRUE,791.077
PolyORBLF-COL-S06J06T06-CTLCardinality-11,TRUE,643.38
PolyORBLF-COL-S06J06T06-CTLCardinality-2,TRUE,69.106
PolyORBLF-COL-S06J06T06-CTLCardinality-7,FALSE,796.651
PolyORBNT-COL-S05J20-CTLCardinality-10,FALSE,25.921
PolyORBNT-COL-S05J20-CTLCardinality-14,TRUE,10.404
PolyORBNT-COL-S05J20-CTLCardinality-15,FALSE,13.655
PolyORBNT-COL-S05J20-CTLCardinality-2,TRUE,23.863
PolyORBNT-COL-S05J20-CTLCardinality-3,FALSE,15.923
PolyORBNT-COL-S05J20-CTLCardinality-5,TRUE,13.88
PolyORBNT-COL-S05J20-CTLCardinality-6,FALSE,14.137
PolyORBNT-COL-S05J20-CTLCardinality-7,TRUE,136.933
SafeBus-COL-06-CTLCardinality-0,FALSE,7.294
SafeBus-COL-06-CTLCardinality-9,TRUE,7.614
SafeBus-COL-06-CTLCardinality-10,FALSE,322.744
SafeBus-COL-06-CTLCardinality-13,TRUE,337.072
SafeBus-COL-06-CTLCardinality-14,TRUE,82.681
SafeBus-COL-06-CTLCardinality-15,TRUE,633285
SafeBus-COL-06-CTLCardinality-1,FALSE,138.017
SafeBus-COL-06-CTLCardinality-6,TRUE,150.947
SafeBus-COL-06-CTLCardinality-7,FALSE,7.277
SafeBus-COL-06-CTLCardinality-8,FALSE,158.647
SharedMemory-COL-000010-CTLCardinality-0,FALSE,95163.5
SharedMemory-COL-000010-CTLCardinality-9,FALSE,145488
SharedMemory-COL-000010-CTLCardinality-10,FALSE,140121
SharedMemory-COL-000010-CTLCardinality-11,TRUE,243.892
SharedMemory-COL-000010-CTLCardinality-12,TRUE,0.017
SharedMemory-COL-000010-CTLCardinality-13,TRUE,136176
SharedMemory-COL-000010-CTLCardinality-14,FALSE,137689
SharedMemory-COL-000010-CTLCardinality-15,TRUE,70.224
SharedMemory-COL-000010-CTLCardinality-1,TRUE,142294
SharedMemory-COL-000010-CTLCardinality-2,TRUE,133931
SharedMemory-COL-000010-CTLCardinality-3,TRUE,133896
SharedMemory-COL-000010-CTLCardinality-4,TRUE,136982
SharedMemory-COL-000010-CTLCardinality-5,TRUE,142007
SharedMemory-COL-000010-CTLCardinality-6,TRUE,128900
SharedMemory-COL-000010-CTLCardinality-7,TRUE,133048
SharedMemory-COL-000010-CTLCardinality-8,TRUE,138249
TokenRing-COL-015-CTLCardinality-0,TRUE,746.753
TokenRing-COL-015-CTLCardinality-9,TRUE,408.487
TokenRing-COL-015-CTLCardinality-10,TRUE,411.115
TokenRing-COL-015-CTLCardinality-11,FALSE,412.481
TokenRing-COL-015-CTLCardinality-12,,
TokenRing-COL-015-CTLCardinality-13,TRUE,735.827
TokenRing-COL-015-CTLCardinality-14,,
TokenRing-COL-015-CTLCardinality-15,,
TokenRing-COL-015-CTLCardinality-1,,
TokenRing-COL-015-CTLCardinality-2,FALSE,358.188
TokenRing-COL-015-CTLCardinality-3,TRUE,819.171
TokenRing-COL-015-CTLCardinality-4,FALSE,389.82
TokenRing-COL-015-CTLCardinality-5,,
TokenRing-COL-015-CTLCardinality-6,FALSE,406.324
TokenRing-COL-015-CTLCardinality-7,,
TokenRing-COL-015-CTLCardinality-8,,
